dato,sesong,mesterskap,konkurranse,sted,navn,kjønn,klasse,plassering,treff,bom,sammenlagt plassering,total poeng,total treff,tromscup poeng/treff
02.02.2020,2019/2020,KM,Normal,Bardu,Ivar Eldor Finbakken,Gutter,15-16,7.0,3.0,7.0,7.,291,45,36/3
02.02.2020,2019/2020,KM,Normal,Bardu,Jonas Fuglem,Gutter,15-16,6.0,4.0,6.0,8.,220,14,40/4
02.02.2020,2019/2020,KM,Normal,Bardu,Peter Nystu,Gutter,15-16,,,,9.,197,25,
02.02.2020,2019/2020,KM,Normal,Bardu,Casper Marinius Jensen Jakobsen,Gutter,15-16,,,,10.,125,14,
02.02.2020,2019/2020,KM,Normal,Bardu,Loke Lynum,Gutter,15-16,,,,11.,62,13,
02.02.2020,2019/2020,KM,Normal,Bardu,Eirik Frost,Gutter,15-16,,,,12.,40,2,
02.02.2020,2019/2020,KM,Normal,Bardu,Erik Gundersen Kvernmo,Gutter,15-16,8.0,2.0,8.0,13.,32,2,32/2
02.02.2020,2019/2020,KM,Normal,Bardu,Sander Friid Grandhagen,Gutter,15-16,9.0,1.0,9.0,14.,29,1,29/1
22.02.2020,2019/2020,KM,Sprint,Nordreisa,Sivert Silsand Gerhardsen,Gutter,15-16,1.0,9.0,1.0,1.,740,64,100/9
22.02.2020,2019/2020,KM,Sprint,Nordreisa,Ole-Kristian Saltvik Kvanli,Gutter,15-16,2.0,8.0,2.0,2.,720,63,80/8
22.02.2020,2019/2020,KM,Sprint,Nordreisa,Vegard Brones Stenersen,Gutter,15-16,3.0,6.0,4.0,3.,620,66,60/6
22.02.2020,2019/2020,KM,Sprint,Nordreisa,Ola Huglen,Gutter,15-16,4.0,6.0,4.0,4.,480,52,50/6
22.02.2020,2019/2020,KM,Sprint,Nordreisa,Marius Eriksen Lund,Gutter,15-16,7.0,6.0,4.0,5.,390,57,36/6
22.02.2020,2019/2020,KM,Sprint,Nordreisa,Morten Pettersen,Gutter,15-16,5.0,8.0,2.0,6.,372,51,45/8
22.02.2020,2019/2020,KM,Sprint,Nordreisa,Ivar Eldor Finbakken,Gutter,15-16,,,,7.,291,45,
22.02.2020,2019/2020,KM,Sprint,Nordreisa,Jonas Fuglem,Gutter,15-16,,,,8.,220,14,
22.02.2020,2019/2020,KM,Sprint,Nordreisa,Peter Nystu,Gutter,15-16,,,,9.,197,25,
22.02.2020,2019/2020,KM,Sprint,Nordreisa,Casper Marinius Jensen Jakobsen,Gutter,15-16,,,,10.,125,14,
22.02.2020,2019/2020,KM,Sprint,Nordreisa,Loke Lynum,Gutter,15-16,,,,11.,62,13,
22.02.2020,2019/2020,KM,Sprint,Nordreisa,Eirik Frost,Gutter,15-16,6.0,2.0,8.0,12.,40,2,40/2
22.02.2020,2019/2020,KM,Sprint,Nordreisa,Erik Gundersen Kvernmo,Gutter,15-16,,,,13.,32,2,
22.02.2020,2019/2020,KM,Sprint,Nordreisa,Sander Friid Grandhagen,Gutter,15-16,,,,14.,29,1,
23.02.2020,2019/2020,KM,Fellesstart,Nordreisa,Sivert Silsand Gerhardsen,Gutter,15-16,1.0,8.0,2.0,1.,740,64,100/8
23.02.2020,2019/2020,KM,Fellesstart,Nordreisa,Ole-Kristian Saltvik Kvanli,Gutter,15-16,2.0,8.0,2.0,2.,720,63,80/8
23.02.2020,2019/2020,KM,Fellesstart,Nordreisa,Vegard Brones Stenersen,Gutter,15-16,3.0,7.0,3.0,3.,620,66,60/7
23.02.2020,2019/2020,KM,Fellesstart,Nordreisa,Ola Huglen,Gutter,15-16,6.0,4.0,6.0,4.,480,52,40/4
23.02.2020,2019/2020,KM,Fellesstart,Nordreisa,Marius Eriksen Lund,Gutter,15-16,4.0,8.0,2.0,5.,390,57,50/8
23.02.2020,2019/2020,KM,Fellesstart,Nordreisa,Morten Pettersen,Gutter,15-16,5.0,6.0,4.0,6.,372,51,45/6
23.02.2020,2019/2020,KM,Fellesstart,Nordreisa,Ivar Eldor Finbakken,Gutter,15-16,,,,7.,291,45,
23.02.2020,2019/2020,KM,Fellesstart,Nordreisa,Jonas Fuglem,Gutter,15-16,,,,8.,220,14,
23.02.2020,2019/2020,KM,Fellesstart,Nordreisa,Peter Nystu,Gutter,15-16,,,,9.,197,25,
23.02.2020,2019/2020,KM,Fellesstart,Nordreisa,Casper Marinius Jensen Jakobsen,Gutter,15-16,,,,10.,125,14,
23.02.2020,2019/2020,KM,Fellesstart,Nordreisa,Loke Lynum,Gutter,15-16,,,,11.,62,13,
23.02.2020,2019/2020,KM,Fellesstart,Nordreisa,Eirik Frost,Gutter,15-16,,,,12.,40,2,
23.02.2020,2019/2020,KM,Fellesstart,Nordreisa,Erik Gundersen Kvernmo,Gutter,15-16,,,,13.,32,2,
23.02.2020,2019/2020,KM,Fellesstart,Nordreisa,Sander Friid Grandhagen,Gutter,15-16,,,,14.,29,1,
07.03.2020,2019/2020,tromscup,Normal,Bjerkvik,Sivert Silsand Gerhardsen,Gutter,15-16,3.0,5.0,5.0,1.,740,64,60/5
07.03.2020,2019/2020,tromscup,Normal,Bjerkvik,Ole-Kristian Saltvik Kvanli,Gutter,15-16,2.0,8.0,2.0,2.,720,63,80/8
07.03.2020,2019/2020,tromscup,Normal,Bjerkvik,Vegard Brones Stenersen,Gutter,15-16,1.0,10.0,0.0,3.,620,66,100/10
07.03.2020,2019/2020,tromscup,Normal,Bjerkvik,Ola Huglen,Gutter,15-16,4.0,6.0,4.0,4.,480,52,50/6
07.03.2020,2019/2020,tromscup,Normal,Bjerkvik,Marius Eriksen Lund,Gutter,15-16,,,,5.,390,57,
07.03.2020,2019/2020,tromscup,Normal,Bjerkvik,Morten Pettersen,Gutter,15-16,,,,6.,372,51,
07.03.2020,2019/2020,tromscup,Normal,Bjerkvik,Ivar Eldor Finbakken,Gutter,15-16,5.0,4.0,6.0,7.,291,45,45/4
07.03.2020,2019/2020,tromscup,Normal,Bjerkvik,Jonas Fuglem,Gutter,15-16,,,,8.,220,14,
07.03.2020,2019/2020,tromscup,Normal,Bjerkvik,Peter Nystu,Gutter,15-16,,,,9.,197,25,
07.03.2020,2019/2020,tromscup,Normal,Bjerkvik,Casper Marinius Jensen Jakobsen,Gutter,15-16,6.0,4.0,6.0,10.,125,14,40/4
07.03.2020,2019/2020,tromscup,Normal,Bjerkvik,Loke Lynum,Gutter,15-16,,,,11.,62,13,
07.03.2020,2019/2020,tromscup,Normal,Bjerkvik,Eirik Frost,Gutter,15-16,,,,12.,40,2,
07.03.2020,2019/2020,tromscup,Normal,Bjerkvik,Erik Gundersen Kvernmo,Gutter,15-16,,,,13.,32,2,
07.03.2020,2019/2020,tromscup,Normal,Bjerkvik,Sander Friid Grandhagen,Gutter,15-16,,,,14.,29,1,
01.12.2019,2019/2020,tromscup,Sprint,Målselvs,Trym Silsand Gerhardsen,Menn,17-19,2.0,6.0,4.0,1.,780,109,80/6
01.12.2019,2019/2020,tromscup,Sprint,Målselvs,Jørgen Brones Stenersen,Menn,17-19,3.0,7.0,3.0,2.,640,113,60/7
01.12.2019,2019/2020,tromscup,Sprint,Målselvs,Vetle Lynum,Menn,17-19,4.0,6.0,4.0,3.,460,108,50/6
01.12.2019,2019/2020,tromscup,Sprint,Målselvs,Sondre Dybvik Eriksen,Menn,17-19,8.0,7.0,3.0,4.,437,100,32/7
01.12.2019,2019/2020,tromscup,Sprint,Målselvs,Daniel Rubach Uglehus,Menn,17-19,5.0,7.0,3.0,5.,416,75,45/7
01.12.2019,2019/2020,tromscup,Sprint,Målselvs,Trym Eirik Wilhelmsen,Menn,17-19,10.0,3.0,7.0,6.,397,86,26/3
01.12.2019,2019/2020,tromscup,Sprint,Målselvs,Morten Hol,Menn,17-19,1.0,7.0,3.0,7.,380,55,100/7
01.12.2019,2019/2020,tromscup,Sprint,Målselvs,Erik Gulstad,Menn,17-19,9.0,3.0,7.0,8.,268,76,29/3
01.12.2019,2019/2020,tromscup,Sprint,Målselvs,Vebjørn Kvello Fjeldstad,Menn,17-19,6.0,5.0,5.0,9.,240,51,40/5
01.12.2019,2019/2020,tromscup,Sprint,Målselvs,Ole Feten,Menn,17-19,7.0,7.0,3.0,10.,190,59,36/7
01.12.2019,2019/2020,tromscup,Sprint,Målselvs,Henning Strand,Menn,17-19,,,,11.,190,47,
01.12.2019,2019/2020,tromscup,Sprint,Målselvs,Jakob Viklund,Menn,17-19,,,,12.,147,31,
01.12.2019,2019/2020,tromscup,Sprint,Målselvs,Andreas Gamst,Menn,17-19,,,,13.,125,49,
01.12.2019,2019/2020,tromscup,Sprint,Målselvs,Truls August Krogh,Menn,17-19,,,,14.,108,30,
01.12.2019,2019/2020,tromscup,Sprint,Målselvs,Emil Sjøberg,Menn,17-19,,,,15.,50,8,
01.12.2019,2019/2020,tromscup,Sprint,Målselvs,Troy Tangen,Menn,17-19,,,,16.,45,15,
01.12.2019,2019/2020,tromscup,Sprint,Målselvs,Peder Feten,Menn,17-19,,,,17.,26,14,
07.12.2019,2019/2020,tromscup,Normal,Tromsø,Trym Silsand Gerhardsen,Menn,17-19,1.0,18.0,2.0,1.,780,109,100/18
07.12.2019,2019/2020,tromscup,Normal,Tromsø,Jørgen Brones Stenersen,Menn,17-19,3.0,15.0,5.0,2.,640,113,60/15
07.12.2019,2019/2020,tromscup,Normal,Tromsø,Vetle Lynum,Menn,17-19,4.0,16.0,4.0,3.,460,108,50/16
07.12.2019,2019/2020,tromscup,Normal,Tromsø,Sondre Dybvik Eriksen,Menn,17-19,11.0,12.0,8.0,4.,437,100,24/12
07.12.2019,2019/2020,tromscup,Normal,Tromsø,Daniel Rubach Uglehus,Menn,17-19,6.0,12.0,8.0,5.,416,75,40/12
07.12.2019,2019/2020,tromscup,Normal,Tromsø,Trym Eirik Wilhelmsen,Menn,17-19,14.0,8.0,12.0,6.,397,86,18/8
07.12.2019,2019/2020,tromscup,Normal,Tromsø,Morten Hol,Menn,17-19,2.0,15.0,5.0,7.,380,55,80/15
07.12.2019,2019/2020,tromscup,Normal,Tromsø,Erik Gulstad,Menn,17-19,9.0,14.0,6.0,8.,268,76,29/14
07.12.2019,2019/2020,tromscup,Normal,Tromsø,Vebjørn Kvello Fjeldstad,Menn,17-19,7.0,11.0,9.0,9.,240,51,36/11
07.12.2019,2019/2020,tromscup,Normal,Tromsø,Ole Feten,Menn,17-19,8.0,14.0,6.0,10.,190,59,32/14
07.12.2019,2019/2020,tromscup,Normal,Tromsø,Henning Strand,Menn,17-19,13.0,9.0,11.0,11.,190,47,20/9
07.12.2019,2019/2020,tromscup,Normal,Tromsø,Jakob Viklund,Menn,17-19,12.0,10.0,10.0,12.,147,31,22/10
07.12.2019,2019/2020,tromscup,Normal,Tromsø,Andreas Gamst,Menn,17-19,10.0,14.0,6.0,13.,125,49,26/14
07.12.2019,2019/2020,tromscup,Normal,Tromsø,Truls August Krogh,Menn,17-19,,,,14.,108,30,
07.12.2019,2019/2020,tromscup,Normal,Tromsø,Emil Sjøberg,Menn,17-19,,,,15.,50,8,
07.12.2019,2019/2020,tromscup,Normal,Tromsø,Troy Tangen,Menn,17-19,5.0,15.0,5.0,16.,45,15,45/15
07.12.2019,2019/2020,tromscup,Normal,Tromsø,Peder Feten,Menn,17-19,,,,17.,26,14,
28.12.2019,2019/2020,tromscup,Normal,Nordreisa,Trym Silsand Gerhardsen,Menn,17-19,,,,1.,780,109,
28.12.2019,2019/2020,tromscup,Normal,Nordreisa,Jørgen Brones Stenersen,Menn,17-19,1.0,18.0,2.0,2.,640,113,100/18
28.12.2019,2019/2020,tromscup,Normal,Nordreisa,Vetle Lynum,Menn,17-19,,,,3.,460,108,
28.12.2019,2019/2020,tromscup,Normal,Nordreisa,Sondre Dybvik Eriksen,Menn,17-19,3.0,12.0,8.0,4.,437,100,60/12
28.12.2019,2019/2020,tromscup,Normal,Nordreisa,Daniel Rubach Uglehus,Menn,17-19,2.0,10.0,10.0,5.,416,75,80/10
28.12.2019,2019/2020,tromscup,Normal,Nordreisa,Trym Eirik Wilhelmsen,Menn,17-19,,,,6.,397,86,
28.12.2019,2019/2020,tromscup,Normal,Nordreisa,Morten Hol,Menn,17-19,,,,7.,380,55,
28.12.2019,2019/2020,tromscup,Normal,Nordreisa,Erik Gulstad,Menn,17-19,6.0,10.0,10.0,8.,268,76,40/10
28.12.2019,2019/2020,tromscup,Normal,Nordreisa,Vebjørn Kvello Fjeldstad,Menn,17-19,,,,9.,240,51,
28.12.2019,2019/2020,tromscup,Normal,Nordreisa,Ole Feten,Menn,17-19,,,,10.,190,59,
28.12.2019,2019/2020,tromscup,Normal,Nordreisa,Henning Strand,Menn,17-19,4.0,11.0,9.0,11.,190,47,50/11
28.12.2019,2019/2020,tromscup,Normal,Nordreisa,Jakob Viklund,Menn,17-19,5.0,13.0,7.0,12.,147,31,45/13
28.12.2019,2019/2020,tromscup,Normal,Nordreisa,Andreas Gamst,Menn,17-19,,,,13.,125,49,
28.12.2019,2019/2020,tromscup,Normal,Nordreisa,Truls August Krogh,Menn,17-19,,,,14.,108,30,
28.12.2019,2019/2020,tromscup,Normal,Nordreisa,Emil Sjøberg,Menn,17-19,,,,15.,50,8,
28.12.2019,2019/2020,tromscup,Normal,Nordreisa,Troy Tangen,Menn,17-19,,,,16.,45,15,
28.12.2019,2019/2020,tromscup,Normal,Nordreisa,Peder Feten,Menn,17-19,,,,17.,26,14,
05.01.2020,2019/2020,tromscup,Normal,Bjerkvik,Trym Silsand Gerhardsen,Menn,17-19,,,,1.,780,109,
05.01.2020,2019/2020,tromscup,Normal,Bjerkvik,Jørgen Brones Stenersen,Menn,17-19,,,,2.,640,113,
05.01.2020,2019/2020,tromscup,Normal,Bjerkvik,Vetle Lynum,Menn,17-19,,,,3.,460,108,
05.01.2020,2019/2020,tromscup,Normal,Bjerkvik,Sondre Dybvik Eriksen,Menn,17-19,3.0,9.0,11.0,4.,437,100,60/9
05.01.2020,2019/2020,tromscup,Normal,Bjerkvik,Daniel Rubach Uglehus,Menn,17-19,,,,5.,416,75,
05.01.2020,2019/2020,tromscup,Normal,Bjerkvik,Trym Eirik Wilhelmsen,Menn,17-19,1.0,12.0,8.0,6.,397,86,100/12
05.01.2020,2019/2020,tromscup,Normal,Bjerkvik,Morten Hol,Menn,17-19,,,,7.,380,55,
05.01.2020,2019/2020,tromscup,Normal,Bjerkvik,Erik Gulstad,Menn,17-19,,,,8.,268,76,
05.01.2020,2019/2020,tromscup,Normal,Bjerkvik,Vebjørn Kvello Fjeldstad,Menn,17-19,,,,9.,240,51,
05.01.2020,2019/2020,tromscup,Normal,Bjerkvik,Ole Feten,Menn,17-19,,,,10.,190,59,
05.01.2020,2019/2020,tromscup,Normal,Bjerkvik,Henning Strand,Menn,17-19,,,,11.,190,47,
05.01.2020,2019/2020,tromscup,Normal,Bjerkvik,Jakob Viklund,Menn,17-19,2.0,8.0,12.0,12.,147,31,80/8
05.01.2020,2019/2020,tromscup,Normal,Bjerkvik,Andreas Gamst,Menn,17-19,,,,13.,125,49,
05.01.2020,2019/2020,tromscup,Normal,Bjerkvik,Truls August Krogh,Menn,17-19,,,,14.,108,30,
05.01.2020,2019/2020,tromscup,Normal,Bjerkvik,Emil Sjøberg,Menn,17-19,,,,15.,50,8,
05.01.2020,2019/2020,tromscup,Normal,Bjerkvik,Troy Tangen,Menn,17-19,,,,16.,45,15,
05.01.2020,2019/2020,tromscup,Normal,Bjerkvik,Peder Feten,Menn,17-19,,,,17.,26,14,
11.01.2020,2019/2020,tromscup,Fellesstart,Målselvs,Trym Silsand Gerhardsen,Menn,17-19,1.0,17.0,3.0,1.,780,109,100/17
11.01.2020,2019/2020,tromscup,Fellesstart,Målselvs,Jørgen Brones Stenersen,Menn,17-19,2.0,14.0,6.0,2.,640,113,80/14
11.01.2020,2019/2020,tromscup,Fellesstart,Målselvs,Vetle Lynum,Menn,17-19,3.0,16.0,4.0,3.,460,108,60/16
11.01.2020,2019/2020,tromscup,Fellesstart,Målselvs,Sondre Dybvik Eriksen,Menn,17-19,5.0,12.0,8.0,4.,437,100,45/12
11.01.2020,2019/2020,tromscup,Fellesstart,Målselvs,Daniel Rubach Uglehus,Menn,17-19,,,,5.,416,75,
11.01.2020,2019/2020,tromscup,Fellesstart,Målselvs,Trym Eirik Wilhelmsen,Menn,17-19,6.0,12.0,8.0,6.,397,86,40/12
11.01.2020,2019/2020,tromscup,Fellesstart,Målselvs,Morten Hol,Menn,17-19,,,,7.,380,55,
11.01.2020,2019/2020,tromscup,Fellesstart,Målselvs,Erik Gulstad,Menn,17-19,4.0,13.0,7.0,8.,268,76,50/13
11.01.2020,2019/2020,tromscup,Fellesstart,Målselvs,Vebjørn Kvello Fjeldstad,Menn,17-19,,,,9.,240,51,
11.01.2020,2019/2020,tromscup,Fellesstart,Målselvs,Ole Feten,Menn,17-19,,,,10.,190,59,
11.01.2020,2019/2020,tromscup,Fellesstart,Målselvs,Henning Strand,Menn,17-19,,,,11.,190,47,
11.01.2020,2019/2020,tromscup,Fellesstart,Målselvs,Jakob Viklund,Menn,17-19,,,,12.,147,31,
11.01.2020,2019/2020,tromscup,Fellesstart,Målselvs,Andreas Gamst,Menn,17-19,,,,13.,125,49,
11.01.2020,2019/2020,tromscup,Fellesstart,Målselvs,Truls August Krogh,Menn,17-19,,,,14.,108,30,
11.01.2020,2019/2020,tromscup,Fellesstart,Målselvs,Emil Sjøberg,Menn,17-19,,,,15.,50,8,
11.01.2020,2019/2020,tromscup,Fellesstart,Målselvs,Troy Tangen,Menn,17-19,,,,16.,45,15,
11.01.2020,2019/2020,tromscup,Fellesstart,Målselvs,Peder Feten,Menn,17-19,,,,17.,26,14,
18.01.2020,2019/2020,tromscup,Sprint,Tromsø,Trym Silsand Gerhardsen,Menn,17-19,1.0,10.0,0.0,1.,780,109,100/10
18.01.2020,2019/2020,tromscup,Sprint,Tromsø,Jørgen Brones Stenersen,Menn,17-19,2.0,7.0,3.0,2.,640,113,80/7
18.01.2020,2019/2020,tromscup,Sprint,Tromsø,Vetle Lynum,Menn,17-19,5.0,6.0,4.0,3.,460,108,45/6
18.01.2020,2019/2020,tromscup,Sprint,Tromsø,Sondre Dybvik Eriksen,Menn,17-19,4.0,8.0,2.0,4.,437,100,50/8
18.01.2020,2019/2020,tromscup,Sprint,Tromsø,Daniel Rubach Uglehus,Menn,17-19,3.0,6.0,4.0,5.,416,75,60/6
18.01.2020,2019/2020,tromscup,Sprint,Tromsø,Trym Eirik Wilhelmsen,Menn,17-19,7.0,6.0,4.0,6.,397,86,36/6
18.01.2020,2019/2020,tromscup,Sprint,Tromsø,Morten Hol,Menn,17-19,,,,7.,380,55,
18.01.2020,2019/2020,tromscup,Sprint,Tromsø,Erik Gulstad,Menn,17-19,,,,8.,268,76,
18.01.2020,2019/2020,tromscup,Sprint,Tromsø,Vebjørn Kvello Fjeldstad,Menn,17-19,9.0,4.0,6.0,9.,240,51,29/4
18.01.2020,2019/2020,tromscup,Sprint,Tromsø,Ole Feten,Menn,17-19,8.0,6.0,4.0,10.,190,59,32/6
18.01.2020,2019/2020,tromscup,Sprint,Tromsø,Henning Strand,Menn,17-19,6.0,6.0,4.0,11.,190,47,40/6
18.01.2020,2019/2020,tromscup,Sprint,Tromsø,Jakob Viklund,Menn,17-19,,,,12.,147,31,
18.01.2020,2019/2020,tromscup,Sprint,Tromsø,Andreas Gamst,Menn,17-19,9.0,6.0,4.0,13.,125,49,29/6
18.01.2020,2019/2020,tromscup,Sprint,Tromsø,Truls August Krogh,Menn,17-19,,,,14.,108,30,
18.01.2020,2019/2020,tromscup,Sprint,Tromsø,Emil Sjøberg,Menn,17-19,,,,15.,50,8,
18.01.2020,2019/2020,tromscup,Sprint,Tromsø,Troy Tangen,Menn,17-19,,,,16.,45,15,
18.01.2020,2019/2020,tromscup,Sprint,Tromsø,Peder Feten,Menn,17-19,,,,17.,26,14,
19.01.2020,2019/2020,tromscup,Fellesstart,Tromsø,Trym Silsand Gerhardsen,Menn,17-19,1.0,16.0,4.0,1.,780,109,100/16
19.01.2020,2019/2020,tromscup,Fellesstart,Tromsø,Jørgen Brones Stenersen,Menn,17-19,2.0,13.0,7.0,2.,640,113,80/13
19.01.2020,2019/2020,tromscup,Fellesstart,Tromsø,Vetle Lynum,Menn,17-19,4.0,13.0,7.0,3.,460,108,50/13
19.01.2020,2019/2020,tromscup,Fellesstart,Tromsø,Sondre Dybvik Eriksen,Menn,17-19,8.0,11.0,9.0,4.,437,100,32/11
19.01.2020,2019/2020,tromscup,Fellesstart,Tromsø,Daniel Rubach Uglehus,Menn,17-19,10.0,6.0,14.0,5.,416,75,26/6
19.01.2020,2019/2020,tromscup,Fellesstart,Tromsø,Trym Eirik Wilhelmsen,Menn,17-19,9.0,9.0,11.0,6.,397,86,29/9
19.01.2020,2019/2020,tromscup,Fellesstart,Tromsø,Morten Hol,Menn,17-19,3.0,10.0,10.0,7.,380,55,60/10
19.01.2020,2019/2020,tromscup,Fellesstart,Tromsø,Erik Gulstad,Menn,17-19,,,,8.,268,76,
19.01.2020,2019/2020,tromscup,Fellesstart,Tromsø,Vebjørn Kvello Fjeldstad,Menn,17-19,5.0,12.0,8.0,9.,240,51,45/12
19.01.2020,2019/2020,tromscup,Fellesstart,Tromsø,Ole Feten,Menn,17-19,7.0,12.0,8.0,10.,190,59,36/12
19.01.2020,2019/2020,tromscup,Fellesstart,Tromsø,Henning Strand,Menn,17-19,,,,11.,190,47,
19.01.2020,2019/2020,tromscup,Fellesstart,Tromsø,Jakob Viklund,Menn,17-19,,,,12.,147,31,
19.01.2020,2019/2020,tromscup,Fellesstart,Tromsø,Andreas Gamst,Menn,17-19,11.0,12.0,8.0,13.,125,49,24/12
19.01.2020,2019/2020,tromscup,Fellesstart,Tromsø,Truls August Krogh,Menn,17-19,6.0,10.0,10.0,14.,108,30,40/10
19.01.2020,2019/2020,tromscup,Fellesstart,Tromsø,Emil Sjøberg,Menn,17-19,,,,15.,50,8,
19.01.2020,2019/2020,tromscup,Fellesstart,Tromsø,Troy Tangen,Menn,17-19,,,,16.,45,15,
19.01.2020,2019/2020,tromscup,Fellesstart,Tromsø,Peder Feten,Menn,17-19,,,,17.,26,14,
01.02.2020,2019/2020,tromscup,Fellesstart,Laksvatn,Trym Silsand Gerhardsen,Menn,17-19,,,,1.,780,109,
01.02.2020,2019/2020,tromscup,Fellesstart,Laksvatn,Jørgen Brones Stenersen,Menn,17-19,2.0,12.0,8.0,2.,640,113,80/12
01.02.2020,2019/2020,tromscup,Fellesstart,Laksvatn,Vetle Lynum,Menn,17-19,1.0,18.0,2.0,3.,460,108,100/18
01.02.2020,2019/2020,tromscup,Fellesstart,Laksvatn,Sondre Dybvik Eriksen,Menn,17-19,5.0,13.0,7.0,4.,437,100,45/13
01.02.2020,2019/2020,tromscup,Fellesstart,Laksvatn,Daniel Rubach Uglehus,Menn,17-19,3.0,9.0,11.0,5.,416,75,60/9
01.02.2020,2019/2020,tromscup,Fellesstart,Laksvatn,Trym Eirik Wilhelmsen,Menn,17-19,4.0,13.0,7.0,6.,397,86,50/13
01.02.2020,2019/2020,tromscup,Fellesstart,Laksvatn,Morten Hol,Menn,17-19,,,,7.,380,55,
01.02.2020,2019/2020,tromscup,Fellesstart,Laksvatn,Erik Gulstad,Menn,17-19,7.0,10.0,10.0,8.,268,76,36/10
01.02.2020,2019/2020,tromscup,Fellesstart,Laksvatn,Vebjørn Kvello Fjeldstad,Menn,17-19,,,,9.,240,51,
01.02.2020,2019/2020,tromscup,Fellesstart,Laksvatn,Ole Feten,Menn,17-19,,,,10.,190,59,
01.02.2020,2019/2020,tromscup,Fellesstart,Laksvatn,Henning Strand,Menn,17-19,6.0,9.0,11.0,11.,190,47,40/9
01.02.2020,2019/2020,tromscup,Fellesstart,Laksvatn,Jakob Viklund,Menn,17-19,,,,12.,147,31,
01.02.2020,2019/2020,tromscup,Fellesstart,Laksvatn,Andreas Gamst,Menn,17-19,,,,13.,125,49,
01.02.2020,2019/2020,tromscup,Fellesstart,Laksvatn,Truls August Krogh,Menn,17-19,,,,14.,108,30,
01.02.2020,2019/2020,tromscup,Fellesstart,Laksvatn,Emil Sjøberg,Menn,17-19,,,,15.,50,8,
01.02.2020,2019/2020,tromscup,Fellesstart,Laksvatn,Troy Tangen,Menn,17-19,,,,16.,45,15,
01.02.2020,2019/2020,tromscup,Fellesstart,Laksvatn,Peder Feten,Menn,17-19,,,,17.,26,14,
02.02.2020,2019/2020,KM,Normal,Bardu,Trym Silsand Gerhardsen,Menn,17-19,1.0,16.0,4.0,1.,780,109,100/16
02.02.2020,2019/2020,KM,Normal,Bardu,Jørgen Brones Stenersen,Menn,17-19,2.0,17.0,3.0,2.,640,113,80/17
02.02.2020,2019/2020,KM,Normal,Bardu,Vetle Lynum,Menn,17-19,3.0,17.0,3.0,3.,460,108,60/17
02.02.2020,2019/2020,KM,Normal,Bardu,Sondre Dybvik Eriksen,Menn,17-19,5.0,12.0,8.0,4.,437,100,45/12
02.02.2020,2019/2020,KM,Normal,Bardu,Daniel Rubach Uglehus,Menn,17-19,4.0,10.0,10.0,5.,416,75,50/10
02.02.2020,2019/2020,KM,Normal,Bardu,Trym Eirik Wilhelmsen,Menn,17-19,7.0,8.0,12.0,6.,397,86,36/8
02.02.2020,2019/2020,KM,Normal,Bardu,Morten Hol,Menn,17-19,,,,7.,380,55,
02.02.2020,2019/2020,KM,Normal,Bardu,Erik Gulstad,Menn,17-19,6.0,12.0,8.0,8.,268,76,40/12
02.02.2020,2019/2020,KM,Normal,Bardu,Vebjørn Kvello Fjeldstad,Menn,17-19,,,,9.,240,51,
02.02.2020,2019/2020,KM,Normal,Bardu,Ole Feten,Menn,17-19,,,,10.,190,59,
02.02.2020,2019/2020,KM,Normal,Bardu,Henning Strand,Menn,17-19,,,,11.,190,47,
02.02.2020,2019/2020,KM,Normal,Bardu,Jakob Viklund,Menn,17-19,,,,12.,147,31,
02.02.2020,2019/2020,KM,Normal,Bardu,Andreas Gamst,Menn,17-19,,,,13.,125,49,
02.02.2020,2019/2020,KM,Normal,Bardu,Truls August Krogh,Menn,17-19,,,,14.,108,30,
02.02.2020,2019/2020,KM,Normal,Bardu,Emil Sjøberg,Menn,17-19,,,,15.,50,8,
02.02.2020,2019/2020,KM,Normal,Bardu,Troy Tangen,Menn,17-19,,,,16.,45,15,
02.02.2020,2019/2020,KM,Normal,Bardu,Peder Feten,Menn,17-19,,,,17.,26,14,
22.02.2020,2019/2020,KM,Sprint,Nordreisa,Trym Silsand Gerhardsen,Menn,17-19,1.0,8.0,2.0,1.,780,109,100/8
22.02.2020,2019/2020,KM,Sprint,Nordreisa,Jørgen Brones Stenersen,Menn,17-19,2.0,9.0,1.0,2.,640,113,80/9
22.02.2020,2019/2020,KM,Sprint,Nordreisa,Vetle Lynum,Menn,17-19,5.0,8.0,2.0,3.,460,108,45/8
22.02.2020,2019/2020,KM,Sprint,Nordreisa,Sondre Dybvik Eriksen,Menn,17-19,9.0,7.0,3.0,4.,437,100,29/7
22.02.2020,2019/2020,KM,Sprint,Nordreisa,Daniel Rubach Uglehus,Menn,17-19,7.0,6.0,4.0,5.,416,75,36/6
22.02.2020,2019/2020,KM,Sprint,Nordreisa,Trym Eirik Wilhelmsen,Menn,17-19,14.0,4.0,6.0,6.,397,86,18/4
22.02.2020,2019/2020,KM,Sprint,Nordreisa,Morten Hol,Menn,17-19,3.0,6.0,4.0,7.,380,55,60/6
22.02.2020,2019/2020,KM,Sprint,Nordreisa,Erik Gulstad,Menn,17-19,10.0,6.0,4.0,8.,268,76,26/6
22.02.2020,2019/2020,KM,Sprint,Nordreisa,Vebjørn Kvello Fjeldstad,Menn,17-19,6.0,6.0,4.0,9.,240,51,40/6
